文件名	target name	accession	query name	accession	E-value	score	bias	E-value	score	bias	exp	reg	clu	ov	env	dom	rep	inc	description of target
GCA_002247505.1_ASM224750v1_genomic	NQBI01000165.1_1	-	lolD.aln	-	0.052	11.1	0.0	0.068	10.8	0.0	1.2	1	0	0	1	1	1	0	# 3 # 515 # -1 # ID=69_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.567
GCA_002247505.1_ASM224750v1_genomic	NQBI01000011.1_8	-	lolD.aln	-	0.057	11.0	0.0	0.093	10.3	0.0	1.2	1	0	0	1	1	1	0	# 3867 # 4751 # -1 # ID=105_8;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.533
GCA_002291925.1_ASM229192v1_genomic	DBAY01000030.1_60	-	lolD.aln	-	7.8e-85	280.9	0.7	8.6e-85	280.7	0.7	1.0	1	0	0	1	1	1	1	# 57503 # 58174 # 1 # ID=59_60;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.610
GCA_002291925.1_ASM229192v1_genomic	DBAY01000037.1_12	-	lolD.aln	-	8e-80	264.5	5.5	9.8e-40	133.3	0.1	2.1	2	0	0	2	2	2	2	# 10032 # 11624 # 1 # ID=32_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.661
GCA_002291925.1_ASM229192v1_genomic	DBAY01000003.1_12	-	lolD.aln	-	8.7e-68	225.1	0.0	9.8e-68	224.9	0.0	1.0	1	0	0	1	1	1	1	# 10803 # 11504 # 1 # ID=21_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.651
GCA_002291925.1_ASM229192v1_genomic	DBAY01000054.1_8	-	lolD.aln	-	1.2e-67	224.7	0.1	1.3e-67	224.5	0.1	1.0	1	0	0	1	1	1	1	# 8758 # 9348 # -1 # ID=14_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.670
GCA_002291925.1_ASM229192v1_genomic	DBAY01000036.1_33	-	lolD.aln	-	5.8e-49	163.5	0.0	6.6e-49	163.4	0.0	1.0	1	0	0	1	1	1	1	# 27798 # 28469 # 1 # ID=17_33;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.606
GCA_002291925.1_ASM229192v1_genomic	DBAY01000009.1_12	-	lolD.aln	-	2e-42	142.1	0.0	2.5e-42	141.8	0.0	1.0	1	0	0	1	1	1	1	# 11122 # 11871 # -1 # ID=8_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.616
GCA_002291925.1_ASM229192v1_genomic	DBAY01000032.1_32	-	lolD.aln	-	9.8e-42	139.9	2.5	2.3e-12	43.8	0.0	4.2	3	1	1	4	4	4	4	# 35864 # 37726 # -1 # ID=70_32;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.636
GCA_002291925.1_ASM229192v1_genomic	DBAY01000069.1_3	-	lolD.aln	-	9.1e-40	133.4	0.0	1.3e-39	133.0	0.0	1.1	1	0	0	1	1	1	1	# 2835 # 3785 # 1 # ID=71_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.648
GCA_002291925.1_ASM229192v1_genomic	DBAY01000040.1_7	-	lolD.aln	-	6.5e-34	114.3	0.0	7.9e-34	114.0	0.0	1.0	1	0	0	1	1	1	1	# 7628 # 8398 # 1 # ID=48_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.646
GCA_002291925.1_ASM229192v1_genomic	DBAY01000067.1_7	-	lolD.aln	-	4.1e-33	111.7	0.0	6.6e-33	111.0	0.0	1.3	1	0	0	1	1	1	1	# 5073 # 6032 # -1 # ID=60_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.621
GCA_002291925.1_ASM229192v1_genomic	DBAY01000071.1_42	-	lolD.aln	-	6.2e-33	111.1	0.0	4.4e-14	49.4	0.0	3.1	3	0	0	3	3	3	3	# 37287 # 38483 # -1 # ID=25_42;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.622
GCA_002291925.1_ASM229192v1_genomic	DBAY01000057.1_47	-	lolD.aln	-	7e-32	107.7	0.8	2.7e-21	73.0	0.3	2.1	2	0	0	2	2	2	2	# 44500 # 45270 # 1 # ID=45_47;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642
GCA_002291925.1_ASM229192v1_genomic	DBAY01000058.1_21	-	lolD.aln	-	1.5e-30	103.3	0.0	2.6e-30	102.5	0.0	1.3	1	0	0	1	1	1	1	# 23354 # 25150 # -1 # ID=37_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604
GCA_002291925.1_ASM229192v1_genomic	DBAY01000032.1_1	-	lolD.aln	-	6.1e-30	101.3	2.1	1e-11	41.7	0.0	3.6	2	1	1	3	3	3	3	# 3 # 1985 # 1 # ID=70_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.649
GCA_002291925.1_ASM229192v1_genomic	DBAY01000027.1_1	-	lolD.aln	-	4.1e-29	98.6	0.1	7.3e-29	97.8	0.1	1.3	1	0	0	1	1	1	1	# 131 # 1933 # 1 # ID=64_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.663
GCA_002291925.1_ASM229192v1_genomic	DBAY01000030.1_8	-	lolD.aln	-	4.5e-28	95.2	0.0	5.5e-28	94.9	0.0	1.0	1	0	0	1	1	1	1	# 4829 # 5608 # 1 # ID=59_8;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.638
GCA_002291925.1_ASM229192v1_genomic	DBAY01000023.1_29	-	lolD.aln	-	6e-27	91.5	0.0	1e-26	90.8	0.0	1.3	1	0	0	1	1	1	1	# 29426 # 31081 # 1 # ID=66_29;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.603
GCA_002291925.1_ASM229192v1_genomic	DBAY01000026.1_15	-	lolD.aln	-	2.5e-25	86.2	0.0	3.7e-25	85.7	0.0	1.2	1	0	0	1	1	1	1	# 13216 # 13980 # -1 # ID=49_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.626
GCA_002291925.1_ASM229192v1_genomic	DBAY01000029.1_61	-	lolD.aln	-	3.7e-25	85.7	2.0	3.8e-24	82.4	2.0	2.1	1	1	0	1	1	1	1	# 53858 # 55624 # 1 # ID=3_61;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640
GCA_002291925.1_ASM229192v1_genomic	DBAY01000065.1_20	-	lolD.aln	-	2.5e-23	79.7	0.8	7.7e-09	32.3	0.0	4.2	4	0	0	4	4	4	4	# 21508 # 24435 # -1 # ID=57_20;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.628
GCA_002291925.1_ASM229192v1_genomic	DBAY01000069.1_44	-	lolD.aln	-	1.5e-22	77.2	0.1	3.2e-22	76.1	0.1	1.5	1	1	0	1	1	1	1	# 44597 # 45556 # -1 # ID=71_44;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.651
GCA_002291925.1_ASM229192v1_genomic	DBAY01000008.1_47	-	lolD.aln	-	2.3e-16	56.9	0.0	1.4e-09	34.7	0.0	2.0	2	0	0	2	2	2	2	# 49682 # 50431 # -1 # ID=77_47;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.585
GCA_002291925.1_ASM229192v1_genomic	DBAY01000001.1_24	-	lolD.aln	-	1e-13	48.3	0.3	1.5e-12	44.4	0.3	2.1	1	1	0	1	1	1	1	# 21696 # 22436 # 1 # ID=16_24;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.617
GCA_002291925.1_ASM229192v1_genomic	DBAY01000053.1_8	-	lolD.aln	-	9e-13	45.2	0.0	1.2e-11	41.5	0.0	2.0	1	1	0	1	1	1	1	# 8052 # 8765 # 1 # ID=20_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.473
GCA_002291925.1_ASM229192v1_genomic	DBAY01000063.1_20	-	lolD.aln	-	0.0005	16.5	0.0	0.00096	15.6	0.0	1.4	1	0	0	1	1	1	1	# 20292 # 21428 # 1 # ID=26_20;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514
GCA_002291925.1_ASM229192v1_genomic	DBAY01000029.1_40	-	lolD.aln	-	0.016	11.7	0.7	0.037	10.4	0.2	1.8	1	1	1	2	2	2	0	# 32097 # 33686 # -1 # ID=3_40;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.572
GCA_002326875.1_ASM232687v1_genomic	NTET01000018.1_86	-	lolD.aln	-	1.6e-116	385.5	0.3	1.8e-116	385.4	0.3	1.0	1	0	0	1	1	1	1	# 81064 # 81765 # 1 # ID=28_86;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.551
GCA_002326875.1_ASM232687v1_genomic	NTET01000009.1_161	-	lolD.aln	-	2.7e-81	270.3	0.6	3.1e-81	270.2	0.6	1.0	1	0	0	1	1	1	1	# 173981 # 174667 # 1 # ID=86_161;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.566
GCA_002326875.1_ASM232687v1_genomic	NTET01000032.1_127	-	lolD.aln	-	1.4e-79	264.7	9.5	9.8e-41	137.7	1.8	2.1	2	0	0	2	2	2	2	# 154243 # 155832 # 1 # ID=75_127;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.513
GCA_002326875.1_ASM232687v1_genomic	NTET01000015.1_42	-	lolD.aln	-	3.4e-77	256.9	3.2	1.8e-37	127.0	0.0	2.1	2	0	0	2	2	2	2	# 46384 # 48255 # 1 # ID=11_42;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540
GCA_002326875.1_ASM232687v1_genomic	NTET01000015.1_113	-	lolD.aln	-	3.4e-72	240.6	0.2	4.6e-72	240.1	0.2	1.2	1	0	0	1	1	1	1	# 114655 # 116601 # 1 # ID=11_113;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.539
GCA_002326875.1_ASM232687v1_genomic	NTET01000046.1_122	-	lolD.aln	-	7.4e-62	206.8	0.0	8.1e-62	206.6	0.0	1.0	1	0	0	1	1	1	1	# 130236 # 130904 # -1 # ID=119_122;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.565
GCA_002326875.1_ASM232687v1_genomic	NTET01000002.1_66	-	lolD.aln	-	7.4e-61	203.5	0.2	9.3e-61	203.1	0.2	1.1	1	0	0	1	1	1	1	# 71515 # 72546 # -1 # ID=37_66;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.529
GCA_002326875.1_ASM232687v1_genomic	NTET01000015.1_22	-	lolD.aln	-	6.1e-59	197.2	0.2	6.8e-59	197.1	0.2	1.0	1	0	0	1	1	1	1	# 24605 # 25327 # -1 # ID=11_22;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.539
GCA_002326875.1_ASM232687v1_genomic	NTET01000062.1_33	-	lolD.aln	-	6.4e-55	184.1	0.3	6.1e-33	112.2	0.4	2.8	2	1	0	2	2	2	2	# 36797 # 38329 # -1 # ID=64_33;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.477
GCA_002326875.1_ASM232687v1_genomic	NTET01000029.1_181	-	lolD.aln	-	4.8e-54	181.2	0.2	5.5e-54	181.0	0.2	1.0	1	0	0	1	1	1	1	# 183170 # 183922 # -1 # ID=53_181;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.546
GCA_002326875.1_ASM232687v1_genomic	NTET01000047.1_2	-	lolD.aln	-	1e-53	180.1	0.0	3.8e-28	96.5	0.0	2.2	2	0	0	2	2	2	2	# 1453 # 4188 # -1 # ID=45_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568
GCA_002326875.1_ASM232687v1_genomic	NTET01000062.1_177	-	lolD.aln	-	3.5e-52	175.1	0.0	8.9e-33	111.6	0.1	2.3	2	1	0	2	2	2	2	# 185017 # 186519 # 1 # ID=64_177;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.552
GCA_002326875.1_ASM232687v1_genomic	NTET01000012.1_73	-	lolD.aln	-	9.3e-51	170.4	0.3	1e-50	170.3	0.3	1.0	1	0	0	1	1	1	1	# 75306 # 76031 # -1 # ID=27_73;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.523
GCA_002326875.1_ASM232687v1_genomic	NTET01000036.1_123	-	lolD.aln	-	1.5e-50	169.7	0.5	2.7e-50	168.9	0.4	1.4	2	0	0	2	2	1	1	# 113131 # 114228 # -1 # ID=31_123;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.585
GCA_002326875.1_ASM232687v1_genomic	NTET01000036.1_261	-	lolD.aln	-	2.2e-50	169.2	1.5	4.1e-28	96.4	0.1	3.0	2	1	0	2	2	2	2	# 261573 # 263084 # -1 # ID=31_261;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.561
GCA_002326875.1_ASM232687v1_genomic	NTET01000035.1_51	-	lolD.aln	-	2.8e-50	168.9	1.4	3.2e-50	168.7	1.4	1.1	1	0	0	1	1	1	1	# 53746 # 54519 # -1 # ID=32_51;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.522
GCA_002326875.1_ASM232687v1_genomic	NTET01000015.1_7	-	lolD.aln	-	7.8e-50	167.4	0.0	7.5e-26	89.0	0.0	2.1	2	0	0	2	2	2	2	# 6109 # 7845 # -1 # ID=11_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.557
GCA_002326875.1_ASM232687v1_genomic	NTET01000055.1_30	-	lolD.aln	-	5e-49	164.8	0.7	3.5e-26	90.1	0.0	2.9	2	1	0	2	2	2	2	# 33359 # 34864 # 1 # ID=44_30;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.512
GCA_002326875.1_ASM232687v1_genomic	NTET01000050.1_6	-	lolD.aln	-	3.7e-48	162.0	0.9	1.8e-28	97.5	0.3	3.0	3	0	0	3	3	3	3	# 5124 # 6665 # 1 # ID=49_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.471
GCA_002326875.1_ASM232687v1_genomic	NTET01000044.1_271	-	lolD.aln	-	6.1e-48	161.2	0.0	7.7e-48	160.9	0.0	1.0	1	0	0	1	1	1	1	# 285757 # 286515 # 1 # ID=42_271;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.470
GCA_002326875.1_ASM232687v1_genomic	NTET01000018.1_95	-	lolD.aln	-	5.8e-47	158.0	0.2	9.1e-47	157.4	0.2	1.3	1	0	0	1	1	1	1	# 88903 # 90039 # -1 # ID=28_95;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.508
GCA_002326875.1_ASM232687v1_genomic	NTET01000025.1_15	-	lolD.aln	-	8.6e-46	154.2	0.0	1.4e-45	153.5	0.0	1.3	1	0	0	1	1	1	1	# 13295 # 14308 # -1 # ID=39_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.542
GCA_002326875.1_ASM232687v1_genomic	NTET01000037.1_51	-	lolD.aln	-	8.9e-46	154.2	1.0	1.3e-45	153.6	1.0	1.2	1	0	0	1	1	1	1	# 51445 # 52647 # 1 # ID=24_51;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.490
GCA_002326875.1_ASM232687v1_genomic	NTET01000032.1_95	-	lolD.aln	-	1.3e-45	153.6	0.1	1.8e-23	81.2	0.0	3.0	2	1	0	2	2	2	2	# 115711 # 117231 # -1 # ID=75_95;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.454
GCA_002326875.1_ASM232687v1_genomic	NTET01000015.1_98	-	lolD.aln	-	2.9e-45	152.5	0.0	3.7e-45	152.1	0.0	1.0	1	0	0	1	1	1	1	# 97314 # 98042 # -1 # ID=11_98;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527
GCA_002326875.1_ASM232687v1_genomic	NTET01000021.1_58	-	lolD.aln	-	7.8e-45	151.1	3.5	2.2e-23	80.9	0.1	2.6	2	1	0	2	2	2	2	# 47628 # 49163 # -1 # ID=41_58;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.533
GCA_002326875.1_ASM232687v1_genomic	NTET01000046.1_139	-	lolD.aln	-	8.9e-45	150.9	0.9	1.1e-44	150.6	0.9	1.1	1	0	0	1	1	1	1	# 145933 # 146739 # 1 # ID=119_139;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.563
GCA_002326875.1_ASM232687v1_genomic	NTET01000015.1_89	-	lolD.aln	-	3.4e-44	149.0	0.2	4.9e-44	148.5	0.2	1.2	1	0	0	1	1	1	1	# 89299 # 90432 # 1 # ID=11_89;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.553
GCA_002326875.1_ASM232687v1_genomic	NTET01000062.1_51	-	lolD.aln	-	4.4e-44	148.6	0.9	6.6e-44	148.0	0.9	1.2	1	0	0	1	1	1	1	# 51726 # 52514 # -1 # ID=64_51;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.584
GCA_002326875.1_ASM232687v1_genomic	NTET01000016.1_34	-	lolD.aln	-	6.9e-44	148.0	0.2	2.2e-43	146.3	0.2	1.7	1	1	0	1	1	1	1	# 43865 # 44632 # -1 # ID=25_34;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.555
GCA_002326875.1_ASM232687v1_genomic	NTET01000029.1_167	-	lolD.aln	-	7.8e-44	147.8	0.1	3.7e-28	96.5	0.0	3.1	3	0	0	3	3	3	3	# 169664 # 171178 # -1 # ID=53_167;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.521
GCA_002326875.1_ASM232687v1_genomic	NTET01000046.1_109	-	lolD.aln	-	1e-43	147.4	0.1	1.4e-43	147.0	0.1	1.1	1	0	0	1	1	1	1	# 116267 # 117337 # -1 # ID=119_109;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.578
GCA_002326875.1_ASM232687v1_genomic	NTET01000048.1_26	-	lolD.aln	-	2.8e-43	146.0	0.1	3.6e-43	145.6	0.1	1.1	1	0	0	1	1	1	1	# 34654 # 35658 # -1 # ID=40_26;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.561
GCA_002326875.1_ASM232687v1_genomic	NTET01000062.1_43	-	lolD.aln	-	4.7e-43	145.3	0.0	5.4e-43	145.1	0.0	1.0	1	0	0	1	1	1	1	# 45355 # 46113 # -1 # ID=64_43;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.615
GCA_002326875.1_ASM232687v1_genomic	NTET01000027.1_30	-	lolD.aln	-	1e-42	144.1	0.6	1.4e-42	143.7	0.6	1.2	1	0	0	1	1	1	1	# 30910 # 31992 # -1 # ID=34_30;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.490
GCA_002326875.1_ASM232687v1_genomic	NTET01000020.1_82	-	lolD.aln	-	1.2e-42	143.9	0.5	1.5e-42	143.6	0.5	1.0	1	0	0	1	1	1	1	# 83018 # 84031 # 1 # ID=26_82;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.519
GCA_002326875.1_ASM232687v1_genomic	NTET01000060.1_26	-	lolD.aln	-	5.2e-42	141.8	0.3	7.5e-42	141.3	0.3	1.2	1	0	0	1	1	1	1	# 33959 # 35074 # 1 # ID=46_26;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.548
GCA_002326875.1_ASM232687v1_genomic	NTET01000015.1_33	-	lolD.aln	-	6.2e-42	141.6	1.3	1.7e-11	42.0	0.0	4.3	3	2	1	4	4	4	4	# 34827 # 36419 # 1 # ID=11_33;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.528
GCA_002326875.1_ASM232687v1_genomic	NTET01000001.1_33	-	lolD.aln	-	9.3e-42	141.0	0.1	2.2e-12	45.0	0.0	4.2	4	0	0	4	4	4	4	# 33261 # 34928 # -1 # ID=97_33;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.552
GCA_002326875.1_ASM232687v1_genomic	NTET01000062.1_42	-	lolD.aln	-	5.8e-41	138.4	0.0	6.7e-41	138.2	0.0	1.0	1	0	0	1	1	1	1	# 44564 # 45244 # -1 # ID=64_42;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.601
GCA_002326875.1_ASM232687v1_genomic	NTET01000016.1_50	-	lolD.aln	-	3.7e-40	135.8	0.4	3.4e-12	44.3	0.0	4.2	3	1	0	4	4	4	4	# 60552 # 62459 # 1 # ID=25_50;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.524
GCA_002326875.1_ASM232687v1_genomic	NTET01000048.1_27	-	lolD.aln	-	5.8e-40	135.1	0.3	7e-40	134.9	0.3	1.1	1	0	0	1	1	1	1	# 35655 # 36638 # -1 # ID=40_27;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568
GCA_002326875.1_ASM232687v1_genomic	NTET01000009.1_37	-	lolD.aln	-	3.8e-39	132.5	0.1	9.3e-39	131.2	0.1	1.5	1	1	0	1	1	1	1	# 41901 # 42668 # 1 # ID=86_37;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.560
GCA_002326875.1_ASM232687v1_genomic	NTET01000046.1_15	-	lolD.aln	-	7.2e-38	128.3	0.4	2.3e-16	57.9	0.0	4.0	2	2	1	3	3	3	3	# 10222 # 12135 # 1 # ID=119_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.553
GCA_002326875.1_ASM232687v1_genomic	NTET01000020.1_83	-	lolD.aln	-	1.5e-37	127.3	0.0	1.8e-37	127.0	0.0	1.1	1	0	0	1	1	1	1	# 84028 # 85032 # 1 # ID=26_83;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.516
GCA_002326875.1_ASM232687v1_genomic	NTET01000044.1_196	-	lolD.aln	-	1.8e-37	127.0	0.0	2.3e-37	126.6	0.0	1.0	1	0	0	1	1	1	1	# 203775 # 204584 # -1 # ID=42_196;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.544
GCA_002326875.1_ASM232687v1_genomic	NTET01000032.1_76	-	lolD.aln	-	8.3e-36	121.5	0.2	1.1e-35	121.2	0.2	1.1	1	0	0	1	1	1	1	# 94422 # 95348 # -1 # ID=75_76;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.549
GCA_002326875.1_ASM232687v1_genomic	NTET01000009.1_156	-	lolD.aln	-	9.3e-35	118.1	0.0	1.1e-34	117.9	0.0	1.1	1	0	0	1	1	1	1	# 170167 # 170844 # 1 # ID=86_156;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.454
GCA_002326875.1_ASM232687v1_genomic	NTET01000023.1_11	-	lolD.aln	-	1.7e-34	117.2	1.7	3.6e-32	109.6	1.7	2.1	1	1	0	1	1	1	1	# 12759 # 13685 # 1 # ID=57_11;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.546
GCA_002326875.1_ASM232687v1_genomic	NTET01000015.1_119	-	lolD.aln	-	2.2e-34	116.9	0.3	3.6e-34	116.2	0.3	1.3	1	0	0	1	1	1	1	# 121782 # 123503 # -1 # ID=11_119;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.537
GCA_002326875.1_ASM232687v1_genomic	NTET01000001.1_109	-	lolD.aln	-	2.3e-34	116.8	0.2	3.2e-34	116.4	0.2	1.1	1	0	0	1	1	1	1	# 122654 # 123352 # -1 # ID=97_109;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.568
GCA_002326875.1_ASM232687v1_genomic	NTET01000023.1_10	-	lolD.aln	-	7.5e-34	115.2	0.2	9.3e-34	114.8	0.2	1.1	1	0	0	1	1	1	1	# 11780 # 12766 # 1 # ID=57_10;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.540
GCA_002326875.1_ASM232687v1_genomic	NTET01000014.1_53	-	lolD.aln	-	3.6e-33	112.9	0.0	1.1e-18	65.5	0.0	3.2	3	0	0	3	3	3	3	# 57788 # 59260 # -1 # ID=30_53;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527
GCA_002326875.1_ASM232687v1_genomic	NTET01000027.1_58	-	lolD.aln	-	4.3e-33	112.7	0.1	6.1e-33	112.2	0.1	1.2	1	0	0	1	1	1	1	# 60179 # 60985 # 1 # ID=34_58;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.512
GCA_002326875.1_ASM232687v1_genomic	NTET01000046.1_114	-	lolD.aln	-	7.1e-33	112.0	0.7	6.9e-32	108.7	0.7	1.9	1	1	0	1	1	1	1	# 121596 # 122363 # -1 # ID=119_114;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.553
GCA_002326875.1_ASM232687v1_genomic	NTET01000016.1_15	-	lolD.aln	-	1.6e-31	107.5	0.3	2.6e-31	106.8	0.3	1.3	1	0	0	1	1	1	1	# 17209 # 18957 # 1 # ID=25_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.509
GCA_002326875.1_ASM232687v1_genomic	NTET01000014.1_58	-	lolD.aln	-	2.1e-31	107.2	0.0	3.2e-31	106.5	0.0	1.2	1	0	0	1	1	1	1	# 62026 # 63084 # 1 # ID=30_58;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.535
